Customer ID,Age,Annual Income,Family Size,Education,Marital Status,Gender,Spending Score,Profession,Work Experience
8278,34,74214.0,0,PhD,Married,,,,
10660,67,66726.0,2,Master,Married,,,,
8686,45,23724.0,1,Basic,Together,,,,
1604,64,47353.0,1,Master,Married,,,,
5907,72,33444.0,2,Master,Married,,,,
10669,43,54386.0,1,Graduation,Married,,,,
2918,43,28510.0,2,Graduation,Divorced,,,,
5735,33,90638.0,0,Master,Single,,,,
359,74,48070.0,1,Graduation,Together,,,,
8387,67,43140.0,1,Graduation,Married,,,,
1829,63,54959.0,1,PhD,Divorced,,,,
3839,66,15056.0,2,Basic,Single,,,,
9392,53,26954.0,1,Graduation,Single,,,,
2292,39,22327.0,1,Graduation,Single,,,,
10466,59,44393.0,2,Graduation,Married,,,,
9855,72,62000.0,1,PhD,Single,,,,
4088,62,31497.0,1,PhD,Together,,,,
5231,50,45894.0,2,2n Cycle,Married,,,,
590,54,78579.0,0,Master,Divorced,,,,
8732,55,67369.0,1,Master,Widow,,,,
2315,64,58401.0,1,Graduation,Divorced,,,,
3515,72,62307.0,1,Graduation,Single,,,,
2245,55,43641.0,2,Master,Married,,,,
6283,56,63841.0,1,Master,Divorced,,,,
2246,59,46891.0,1,2n Cycle,Married,,,,
6606,55,70091.0,1,Master,Married,,,,
5545,52,78075.0,0,PhD,Married,,,,
7342,63,59184.0,1,2n Cycle,Widow,,,,
837,47,54809.0,2,Graduation,Married,,,,
9500,65,58113.0,1,Graduation,Married,,,,
3602,66,51412.0,1,Master,Married,,,,
234,45,15287.0,1,Graduation,Divorced,,,,
2995,67,66636.0,0,Master,Together,,,,
1118,68,50965.0,1,Master,Married,,,,
7789,59,84618.0,0,PhD,Married,,,,
3068,34,18351.0,0,Graduation,Married,,,,
8955,67,40451.0,2,PhD,Together,,,,
945,59,36317.0,1,Graduation,Together,,,,
5644,67,42213.0,1,Graduation,Together,,,,
7192,69,65748.0,1,Graduation,Together,,,,
2324,52,77044.0,1,Graduation,Together,,,,
697,55,74918.0,0,Graduation,Together,,,,
3439,52,56721.0,2,Graduation,Married,,,,
1506,49,42160.0,2,Graduation,Single,,,,
232,59,61559.0,1,Graduation,Single,,,,
8876,61,33629.0,2,PhD,Together,,,,
4500,33,68682.0,0,PhD,Together,,,,
9739,61,34377.0,1,Graduation,Single,,,,
10395,38,8940.0,1,Basic,Single,,,,
1176,51,26228.0,1,Graduation,Married,,,,
1627,67,77297.0,0,2n Cycle,Divorced,,,,
938,43,40211.0,2,Graduation,Married,,,,
2740,66,33438.0,2,PhD,Widow,,,,
257,65,75032.0,1,PhD,Married,,,,
4058,69,61284.0,0,PhD,Single,,,,
7736,38,22518.0,1,Graduation,Married,,,,
8210,49,54730.0,1,Master,Married,,,,
833,69,38452.0,2,Master,Married,,,,
6230,53,44421.0,2,Graduation,Divorced,,,,
7325,38,38197.0,1,PhD,Together,,,,
1307,46,41986.0,1,Graduation,Divorced,,,,
1502,41,28427.0,1,Graduation,Together,,,,
6211,48,37395.0,1,PhD,Together,,,,
843,53,64722.0,1,Graduation,Married,,,,
4174,68,55249.0,1,Master,Together,,,,
9757,52,84906.0,0,Graduation,Together,,,,
6918,35,28691.0,1,Graduation,Married,,,,
286,72,44213.0,2,Graduation,Single,,,,
11086,40,25707.0,1,Basic,Single,,,,
1921,57,59062.0,3,PhD,Married,,,,
4138,62,76624.0,1,Graduation,Single,,,,
7718,77,66000.0,0,Master,Together,,,,
1291,46,27683.0,1,PhD,Together,,,,
6862,53,1730.0,0,Graduation,Divorced,,,,
4136,32,7500.0,1,Basic,Single,,,,
803,56,40521.0,2,Graduation,Together,,,,
4298,51,20427.0,1,PhD,Together,,,,
10833,49,65106.0,1,Graduation,Married,,,,
9606,59,69969.0,0,PhD,Married,,,,
8534,72,67433.0,2,Graduation,Married,,,,
5153,57,77766.0,1,PhD,Married,,,,
961,52,74716.0,1,Graduation,Married,,,,
5011,61,68118.0,1,Graduation,Divorced,,,,
6653,54,55158.0,2,PhD,Married,,,,
9094,69,62972.0,1,2n Cycle,Married,,,,
810,49,74190.0,1,Graduation,Married,,,,
5493,48,39356.0,2,Graduation,Married,,,,
2147,55,76653.0,0,Graduation,Together,,,,
5107,51,35860.0,2,PhD,Divorced,,,,
3979,41,90687.0,0,PhD,Divorced,,,,
6049,42,73450.0,0,Master,Together,,,,
8147,64,31454.0,2,Graduation,Married,,,,
1857,72,47139.0,2,Graduation,Single,,,,
3910,49,83829.0,0,Graduation,Divorced,,,,
5207,61,53378.0,2,PhD,Married,,,,
11114,54,19656.0,1,Graduation,Together,,,,
5429,76,45579.0,1,PhD,Married,,,,
9400,66,85485.0,0,2n Cycle,Single,,,,
1740,80,55956.0,0,Graduation,Married,,,,
7488,61,64191.0,1,Master,Single,,,,
195,52,38808.0,1,Graduation,Single,,,,
635,58,57183.0,2,Master,Married,,,,
7527,56,23748.0,1,Master,Divorced,,,,
10319,53,66303.0,1,Graduation,Married,,,,
2296,49,37368.0,1,Master,Married,,,,
10637,60,40800.0,3,Graduation,Married,,,,
2931,46,71847.0,0,Graduation,Divorced,,,,
907,49,46149.0,1,Graduation,Married,,,,
3698,41,78687.0,0,Graduation,Together,,,,
9516,53,49118.0,0,2n Cycle,Divorced,,,,
679,67,37633.0,2,PhD,Married,,,,
7384,73,39767.0,0,Master,Together,,,,
5043,73,26997.0,0,Basic,Married,,,,
5267,54,33986.0,1,Graduation,Divorced,,,,
339,52,57091.0,1,PhD,Married,,,,
2516,55,46831.0,2,2n Cycle,Married,,,,
9010,52,83151.0,0,Master,Married,,,,
378,53,52531.0,0,Graduation,Married,,,,
4808,68,15759.0,0,Graduation,Married,,,,
5068,53,22804.0,1,Graduation,Single,,,,
7628,51,43050.0,1,2n Cycle,Married,,,,
7128,47,42997.0,2,PhD,Single,,,,
2811,61,48918.0,2,PhD,Single,,,,
3551,70,60033.0,1,Master,Together,,,,
1663,46,34043.0,1,PhD,Together,,,,
5543,58,57811.0,1,Graduation,Together,,,,
1577,78,78569.0,0,Graduation,Married,,,,
10641,46,7500.0,2,Graduation,Single,,,,
5336,53,157733.0,1,Master,Together,,,,
6024,71,94384.0,0,Graduation,Together,,,,
1878,39,23148.0,0,2n Cycle,Married,,,,
3099,54,44267.0,2,Graduation,Divorced,,,,
6055,45,71626.0,0,Graduation,Married,,,,
5841,58,60894.0,1,Graduation,Together,,,,
3972,48,50200.0,2,Graduation,Together,,,,
4394,59,81051.0,0,PhD,Married,,,,
5758,42,65169.0,0,Graduation,Married,,,,
6658,52,59868.0,1,Graduation,Together,,,,
4603,64,65695.0,1,PhD,Married,,,,
8427,68,64857.0,0,Master,Single,,,,
10260,59,45143.0,1,Master,Together,,,,
7143,69,74805.0,1,2n Cycle,Together,,,,
8789,35,59060.0,1,2n Cycle,Married,,,,
6197,62,27238.0,2,PhD,Single,,,,
4554,59,47009.0,1,Graduation,Together,,,,
4937,51,46094.0,2,2n Cycle,Married,,,,
1920,52,40321.0,2,Graduation,Married,,,,
8749,40,37235.0,1,Graduation,Together,,,,
1650,64,81843.0,0,Master,Married,,,,
10377,66,46692.0,1,Master,Together,,,,
9206,56,77382.0,1,Graduation,Together,,,,
10971,47,37774.0,2,Graduation,Single,,,,
6398,50,18393.0,1,Basic,Married,,,,
9212,62,72828.0,1,Master,Married,,,,
7937,42,24711.0,0,Graduation,Married,,,,
839,49,45503.0,1,PhD,Married,,,,
4246,42,6560.0,0,Master,Single,,,,
158,79,71604.0,0,PhD,Together,,,,
4832,45,27244.0,1,Graduation,Married,,,,
5621,55,48752.0,2,Graduation,Married,,,,
1945,62,71434.0,1,Graduation,Married,,,,
5147,76,90842.0,0,Graduation,Single,,,,
2535,46,88097.0,1,Master,Married,,,,
11039,49,51948.0,1,Graduation,Married,,,,
9495,42,71853.0,0,Graduation,Together,,,,
9635,41,35876.0,0,Master,Married,,,,
2173,72,40049.0,1,Graduation,Widow,,,,
942,42,39660.0,1,Graduation,Single,,,,
9386,62,50127.0,1,Graduation,Together,,,,
5510,47,43263.0,1,Master,Married,,,,
873,75,62845.0,2,Master,Married,,,,
2253,34,18929.0,0,Graduation,Married,,,,
5181,42,24367.0,1,Basic,Single,,,,
979,49,33249.0,1,Graduation,Single,,,,
10390,65,26887.0,1,2n Cycle,Married,,,,
4698,41,50150.0,0,PhD,Married,,,,
7793,48,62061.0,1,Graduation,Together,,,,
1745,62,85696.0,0,PhD,Divorced,,,,
10590,68,76542.0,0,PhD,Together,,,,
5080,31,70515.0,0,Graduation,Single,,,,
8369,37,18227.0,1,Graduation,Together,,,,
5232,59,69139.0,1,Graduation,Married,,,,
2407,42,69109.0,0,Graduation,Married,,,,
3834,62,69627.0,1,Graduation,Single,,,,
7912,46,38136.0,1,Graduation,Married,,,,
7712,78,62159.0,0,PhD,Single,,,,
1065,61,80695.0,0,Graduation,Single,,,,
7275,53,33316.0,2,Master,Single,,,,
1343,56,58554.0,2,Graduation,Together,,,,
1384,32,17256.0,1,Basic,Married,,,,
9967,50,53034.0,2,Graduation,Divorced,,,,
6181,74,52203.0,0,2n Cycle,Together,,,,
10507,47,59601.0,1,2n Cycle,Divorced,,,,
2674,66,75154.0,1,Master,Single,,,,
2698,48,47025.0,1,Graduation,Single,,,,
3231,51,37971.0,1,Graduation,Married,,,,
4096,56,41335.0,1,Master,Divorced,,,,
10476,66,67267.0,1,Graduation,Married,,,,
5948,49,57338.0,1,Graduation,Single,,,,
9140,64,50523.0,2,2n Cycle,Together,,,,
10258,59,35791.0,3,Master,Single,,,,
5675,64,50611.0,1,PhD,Divorced,,,,
4743,55,56242.0,1,PhD,Married,,,,
8805,64,48904.0,1,Graduation,Single,,,,
1542,49,56243.0,3,Graduation,Single,,,,
6770,39,21355.0,1,Graduation,Married,,,,
8773,53,57420.0,1,Master,Together,,,,
10475,54,,1,Master,Together,,,,
10420,69,46390.0,1,Master,Divorced,,,,
7514,68,54342.0,2,2n Cycle,Together,,,,
2902,66,,2,Graduation,Together,,,,
4345,60,,2,2n Cycle,Single,,,,
793,51,20895.0,1,Graduation,Married,,,,
10909,76,92344.0,0,Graduation,Married,,,,
3769,52,,1,PhD,Together,,,,
8702,48,26907.0,2,2n Cycle,Together,,,,
4791,44,44964.0,2,Graduation,Together,,,,
2963,45,75507.0,0,Graduation,Together,,,,
8216,52,53761.0,2,Master,Married,,,,
8140,51,22682.0,1,Graduation,Together,,,,
10146,52,38887.0,1,PhD,Together,,,,
5289,49,41658.0,2,2n Cycle,Single,,,,
2587,52,29791.0,1,PhD,Married,,,,
4405,68,63915.0,2,Master,Married,,,,
8663,50,39996.0,2,Graduation,Divorced,,,,
2589,52,26759.0,1,Graduation,Divorced,,,,
3421,56,63841.0,1,Master,Divorced,,,,
10490,55,51039.0,2,PhD,Married,,,,
4094,63,60544.0,2,Graduation,Married,,,,
9958,52,65685.0,1,Graduation,Married,,,,
2534,71,37716.0,1,Graduation,Married,,,,
4188,67,36864.0,1,Graduation,Single,,,,
6613,54,44511.0,1,Master,Married,,,,
10827,57,36947.0,2,PhD,Married,,,,
5491,73,47352.0,1,Master,Together,,,,
8402,71,67087.0,1,Master,Married,,,,
8783,74,57045.0,1,Graduation,Married,,,,
10010,71,36957.0,2,PhD,Divorced,,,,
618,47,69389.0,1,PhD,Married,,,,
9121,52,80134.0,1,Graduation,Married,,,,
361,55,43142.0,2,Master,Married,,,,
4310,80,80589.0,0,Graduation,Married,,,,
2678,34,34412.0,1,Graduation,Single,,,,
6376,45,57537.0,1,Graduation,Single,,,,
524,58,22634.0,0,Basic,Together,,,,
10341,76,51315.0,0,Graduation,Together,,,,
5654,52,36026.0,3,Graduation,Married,,,,
4098,51,24639.0,2,Graduation,Married,,,,
5824,52,34578.0,3,PhD,Together,,,,
7000,52,65704.0,0,2n Cycle,Single,,,,
2561,58,63810.0,1,Graduation,Single,,,,
5229,55,54132.0,1,PhD,Together,,,,
4086,65,18690.0,0,Graduation,Married,,,,
2428,54,28164.0,1,Graduation,Married,,,,
8254,50,34596.0,1,PhD,Married,,,,
2836,52,43269.0,1,PhD,Married,,,,
8418,66,38741.0,2,2n Cycle,Single,,,,
1362,52,31907.0,0,Graduation,Single,,,,
7152,41,27100.0,1,Master,Married,,,,
10033,51,31163.0,1,2n Cycle,Divorced,,,,
9349,39,92533.0,0,Graduation,Married,,,,
274,51,34853.0,2,Graduation,Single,,,,
3388,57,70844.0,2,Graduation,Divorced,,,,
922,45,31086.0,2,2n Cycle,Married,,,,
8588,63,60544.0,2,Graduation,Married,,,,
2518,38,20491.0,0,2n Cycle,Together,,,,
574,60,42523.0,0,Graduation,Married,,,,
3220,41,39922.0,1,Graduation,Married,,,,
5967,72,33402.0,2,Graduation,Together,,,,
1183,75,36408.0,2,Master,Married,,,,
6856,45,21645.0,1,Graduation,Together,,,,
4530,76,78427.0,0,Master,Widow,,,,
1553,78,82657.0,0,Graduation,Together,,,,
4682,66,51876.0,0,Graduation,Married,,,,
8204,53,78041.0,0,2n Cycle,Married,,,,
5221,67,52852.0,1,Graduation,Married,,,,
1232,42,70038.0,0,PhD,Together,,,,
1927,51,69401.0,1,2n Cycle,Together,,,,
5788,52,46053.0,1,Graduation,Together,,,,
6652,59,77343.0,0,Graduation,Married,,,,
6246,71,73892.0,0,Graduation,Single,,,,
5975,57,40304.0,1,PhD,Single,,,,
6875,59,32727.0,0,PhD,Together,,,,
4399,55,68695.0,0,Graduation,Together,,,,
4042,53,43300.0,1,Graduation,Divorced,,,,
2157,52,26290.0,2,Graduation,Together,,,,
10133,54,93790.0,0,Graduation,Single,,,,
2525,50,38410.0,0,PhD,Married,,,,
8233,74,64866.0,1,Master,Widow,,,,
9483,65,57957.0,1,Graduation,Together,,,,
2945,69,46015.0,2,PhD,Together,,,,
10403,46,16531.0,1,Graduation,Together,,,,
5074,38,28072.0,1,Master,Married,,,,
10524,61,49476.0,1,Master,Divorced,,,,
4690,71,50725.0,1,Graduation,Married,,,,
7521,72,83844.0,0,Graduation,Together,,,,
7196,74,41145.0,2,PhD,Married,,,,
4406,54,67419.0,1,Graduation,Together,,,,
9672,54,23162.0,2,2n Cycle,Married,,,,
4864,47,34380.0,1,Graduation,Married,,,,
4706,58,34704.0,1,Graduation,Single,,,,
4070,55,94871.0,2,PhD,Married,,,,
25,66,65148.0,1,Graduation,Married,,,,
3697,70,39898.0,1,Graduation,Together,,,,
217,68,64857.0,0,Master,Single,,,,
4220,54,59892.0,1,PhD,Married,,,,
5286,37,41020.0,0,Master,Single,,,,
9559,63,57072.0,1,PhD,Married,,,,
2849,45,60474.0,1,Graduation,Single,,,,
7787,64,62807.0,1,Graduation,Together,,,,
3102,43,19414.0,1,2n Cycle,Together,,,,
5868,44,19107.0,1,Graduation,Married,,,,
8370,48,75484.0,1,2n Cycle,Together,,,,
9988,48,70379.0,1,Master,Single,,,,
2939,54,79419.0,0,Master,Together,,,,
5529,78,64014.0,3,PhD,Together,,,,
9743,69,76998.0,1,Graduation,Married,,,,
5763,52,49854.0,1,Master,Together,,,,
3478,53,60585.0,2,PhD,Married,,,,
7494,74,42873.0,2,PhD,Divorced,,,,
1763,36,87679.0,0,Graduation,Together,,,,
7250,46,57867.0,1,Graduation,Together,,,,
2005,34,35765.0,1,Graduation,Married,,,,
10770,65,65492.0,0,Graduation,Married,,,,
6885,47,32952.0,1,Graduation,Divorced,,,,
2072,55,53374.0,1,PhD,Together,,,,
9463,65,71706.0,1,Graduation,Together,,,,
6318,36,68487.0,0,Graduation,Married,,,,
4093,49,53253.0,2,Master,Together,,,,
5751,51,31163.0,1,2n Cycle,Divorced,,,,
3340,47,42014.0,1,Graduation,Married,,,,
3594,51,54108.0,2,Master,Married,,,,
3584,69,49667.0,0,PhD,Single,,,,
3643,50,63206.0,0,Master,Married,,,,
851,52,57136.0,2,Master,Married,,,,
7706,49,46772.0,1,2n Cycle,Together,,,,
3967,53,78931.0,0,PhD,Married,,,,
10128,66,53977.0,1,Graduation,Together,,,,
486,36,84219.0,0,Graduation,Married,,,,
9,49,46098.0,2,Master,Single,,,,
9451,59,73538.0,1,Graduation,Married,,,,
9264,38,79529.0,0,Graduation,Married,,,,
3865,47,20981.0,0,2n Cycle,Together,,,,
2853,44,51766.0,1,Graduation,Single,,,,
1490,62,55759.0,1,Graduation,Married,,,,
6310,46,33039.0,1,Graduation,Married,,,,
10380,52,37787.0,1,Master,Married,,,,
3887,54,27242.0,1,Graduation,Single,,,,
4278,41,87188.0,0,PhD,Single,,,,
8643,53,69930.0,0,Graduation,Together,,,,
1998,48,37697.0,1,Graduation,Single,,,,
10795,51,37401.0,1,PhD,Married,,,,
11110,51,3502.0,1,Graduation,Single,,,,
2408,48,58597.0,2,Graduation,Married,,,,
202,76,82032.0,0,PhD,Widow,,,,
7998,66,28087.0,2,Graduation,Together,,,,
830,37,74004.0,0,PhD,Single,,,,
3536,64,19740.0,1,Graduation,Together,,,,
6050,49,57036.0,1,2n Cycle,Married,,,,
125,66,53083.0,2,2n Cycle,Together,,,,
3463,49,69283.0,1,PhD,Married,,,,
2804,49,46098.0,2,Master,Single,,,,
3745,36,23331.0,1,2n Cycle,Married,,,,
9771,36,23331.0,1,2n Cycle,Single,,,,
451,35,9255.0,1,Graduation,Single,,,,
10530,65,67786.0,0,PhD,Widow,,,,
1079,53,71969.0,1,PhD,Married,,,,
8920,57,59235.0,1,Master,Single,,,,
6678,35,31928.0,1,Graduation,Together,,,,
3852,63,74881.0,2,Master,Together,,,,
528,46,65819.0,0,Graduation,Married,,,,
73,71,51411.0,3,PhD,Single,,,,
5589,60,51983.0,1,Graduation,Divorced,,,,
10212,38,42386.0,1,Master,Together,,,,
6365,37,30390.0,0,2n Cycle,Married,,,,
5636,61,30983.0,0,Graduation,Single,,,,
591,67,66033.0,1,Graduation,Widow,,,,
2217,49,37284.0,2,2n Cycle,Married,,,,
2544,73,57530.0,1,Master,Divorced,,,,
7725,59,76800.0,0,2n Cycle,Married,,,,
8091,68,63943.0,1,Graduation,Married,,,,
7321,62,76081.0,0,Graduation,Together,,,,
5462,50,67445.0,1,Graduation,Married,,,,
7791,57,37054.0,2,Master,Married,,,,
955,62,47175.0,2,Master,Together,,,,
4037,48,31859.0,1,Graduation,Divorced,,,,
6642,63,27215.0,3,Graduation,Divorced,,,,
2793,48,70179.0,1,PhD,Divorced,,,,
5424,41,39922.0,1,Graduation,Married,,,,
879,48,49681.0,2,Master,Married,,,,
9530,36,24645.0,1,Graduation,Married,,,,
4828,70,79865.0,1,Graduation,Divorced,,,,
10699,39,44322.0,1,Graduation,Married,,,,
1497,72,47958.0,1,Graduation,Single,,,,
7476,60,63972.0,1,Master,Single,,,,
4390,70,75315.0,1,Graduation,Together,,,,
10478,74,55517.0,2,PhD,Married,,,,
1081,67,75283.0,3,PhD,Married,,,,
4261,78,82800.0,0,PhD,Single,,,,
9916,70,38998.0,2,Graduation,Married,,,,
5350,33,90638.0,0,Master,Single,,,,
8135,38,27161.0,1,Master,Married,,,,
8685,47,42014.0,1,Graduation,Married,,,,
4967,64,38201.0,1,PhD,Together,,,,
2130,42,45203.0,2,Graduation,Together,,,,
9298,77,81574.0,0,PhD,Together,,,,
8175,32,34935.0,0,Graduation,Married,,,,
6257,48,60482.0,1,Master,Single,,,,
3790,68,34633.0,3,Graduation,Together,,,,
9952,77,78093.0,0,Master,Together,,,,
3503,74,82460.0,0,Graduation,Divorced,,,,
5223,58,45903.0,1,Master,Together,,,,
4608,37,81361.0,0,Graduation,Divorced,,,,
1626,51,35860.0,2,PhD,Divorced,,,,
4764,72,40442.0,2,Master,Together,,,,
2471,59,61482.0,0,Graduation,Married,,,,
5892,44,34968.0,1,Graduation,Married,,,,
2612,37,75794.0,0,Graduation,Married,,,,
4971,62,31497.0,1,PhD,Together,,,,
5185,69,74268.0,0,Graduation,Married,,,,
10069,36,13724.0,1,Basic,Together,,,,
2262,59,45143.0,1,Master,Together,,,,
1131,57,52569.0,1,PhD,Single,,,,
1041,51,48432.0,1,PhD,Single,,,,
24,64,17144.0,2,Master,Together,,,,
3409,40,36108.0,1,Graduation,Single,,,,
7022,53,76445.0,1,Graduation,Married,,,,
7943,49,36663.0,1,PhD,Married,,,,
5272,59,53843.0,1,Master,Married,,,,
5453,68,90226.0,0,Master,Married,,,,
2565,69,70638.0,0,Master,Divorced,,,,
800,64,44512.0,2,Graduation,Together,,,,
11092,63,27116.0,2,Graduation,Married,,,,
5062,61,54072.0,2,PhD,Married,,,,
8969,47,71855.0,1,Graduation,Married,,,,
4656,34,51250.0,1,2n Cycle,Single,,,,
4480,51,60432.0,1,Master,Married,,,,
9971,60,65526.0,1,PhD,Married,,,,
6729,36,68655.0,0,Graduation,Single,,,,
1773,46,12393.0,0,2n Cycle,Married,,,,
9242,34,64509.0,0,Graduation,Single,,,,
1764,49,33955.0,1,Graduation,Single,,,,
6215,47,31353.0,2,Graduation,Married,,,,
10099,40,55434.0,1,Graduation,Married,,,,
5423,41,28359.0,1,Graduation,Together,,,,
940,37,57100.0,1,Graduation,Single,,,,
3011,59,69139.0,1,Graduation,Married,,,,
3298,68,52973.0,1,Master,Married,,,,
8286,59,51717.0,1,PhD,Together,,,,
9668,53,18793.0,1,Graduation,Married,,,,
5120,42,66664.0,0,2n Cycle,Together,,,,
6097,65,50664.0,2,Graduation,Single,,,,
7019,61,54414.0,2,Graduation,Together,,,,
7408,72,54549.0,1,PhD,Married,,,,
8041,53,47111.0,1,PhD,Widow,,,,
252,61,41003.0,0,PhD,Divorced,,,,
9986,42,19444.0,1,Graduation,Together,,,,
3276,48,36301.0,1,2n Cycle,Together,,,,
3859,77,73059.0,1,PhD,Together,,,,
3570,55,42731.0,1,PhD,Together,,,,
3783,65,52854.0,2,PhD,Married,,,,
10207,46,22775.0,1,Graduation,Together,,,,
10906,76,46681.0,2,PhD,Together,,,,
3427,69,59821.0,1,PhD,Married,,,,
5209,70,50002.0,1,Graduation,Divorced,,,,
10711,79,69755.0,0,Graduation,Married,,,,
10785,55,44078.0,2,Graduation,Married,,,,
2814,48,30560.0,1,Master,Together,,,,
6866,55,35924.0,2,Master,Together,,,,
1665,60,64140.0,2,PhD,Divorced,,,,
6575,43,56386.0,2,Graduation,Together,,,,
3829,45,24594.0,1,Basic,Together,,,,
3091,43,75774.0,1,2n Cycle,Together,,,,
10141,64,39228.0,0,Master,Divorced,,,,
5177,50,58494.0,1,Master,Married,,,,
7005,43,58684.0,0,Graduation,Single,,,,
6409,57,57136.0,0,Graduation,Divorced,,,,
7485,74,56551.0,2,PhD,Widow,,,,
8079,42,22448.0,1,Graduation,Married,,,,
8395,63,82014.0,0,Graduation,Single,,,,
10352,61,34213.0,2,Graduation,Widow,,,,
4931,47,157146.0,0,Graduation,Together,,,,
13,77,25358.0,1,PhD,Widow,,,,
1834,46,35544.0,1,Master,Single,,,,
2285,70,36634.0,1,Master,Together,,,,
2295,70,62670.0,1,PhD,Married,,,,
1378,52,50334.0,1,2n Cycle,Together,,,,
2781,43,72066.0,0,Graduation,Single,,,,
1165,66,50729.0,2,PhD,Single,,,,
1404,56,34916.0,2,Graduation,Together,,,,
6457,48,64892.0,1,Graduation,Divorced,,,,
2639,58,43602.0,2,Graduation,Single,,,,
8299,35,33996.0,0,PhD,Single,,,,
6437,39,41473.0,1,2n Cycle,Single,,,,
6912,57,63246.0,2,PhD,Married,,,,
7327,65,36732.0,2,PhD,Married,,,,
5299,54,69084.0,1,PhD,Married,,,,
4127,57,77766.0,1,PhD,Married,,,,
8143,39,37929.0,0,PhD,Single,,,,
1964,73,86610.0,0,Graduation,Together,,,,
3690,38,80141.0,0,Master,Married,,,,
3433,69,72635.0,0,2n Cycle,Married,,,,
3389,54,69016.0,1,Graduation,Married,,,,
4712,33,20193.0,0,2n Cycle,Together,,,,
1170,49,27573.0,1,Graduation,Married,,,,
6347,45,15862.0,1,Basic,Single,,,,
4065,48,49544.0,1,PhD,Married,,,,
8230,44,33228.0,1,Graduation,Married,,,,
1215,46,70440.0,0,Graduation,Together,,,,
5939,53,38232.0,2,Graduation,Together,,,,
2156,69,22554.0,2,PhD,Married,,,,
7788,41,23536.0,1,PhD,Married,,,,
10323,72,49413.0,1,Graduation,Married,,,,
7947,55,42231.0,2,Graduation,Married,,,,
1891,44,78789.0,0,Master,Divorced,,,,
2570,56,56534.0,1,Graduation,Together,,,,
9256,53,58350.0,1,Graduation,Single,,,,
295,35,81217.0,0,Graduation,Single,,,,
7397,73,49090.0,1,Graduation,Single,,,,
6349,37,61787.0,0,Master,Divorced,,,,
10790,39,18169.0,1,PhD,Married,,,,
10398,43,24336.0,1,2n Cycle,Single,,,,
2431,34,18222.0,0,Graduation,Married,,,,
550,72,62335.0,1,Graduation,Divorced,,,,
1890,53,42033.0,2,2n Cycle,Together,,,,
10742,41,86580.0,0,PhD,Married,,,,
10356,67,41437.0,2,PhD,Divorced,,,,
4676,73,73705.0,2,Master,Widow,,,,
8852,48,61064.0,1,Graduation,Married,,,,
3565,69,38452.0,2,Master,Married,,,,
5294,35,18358.0,1,Graduation,Single,,,,
1958,51,55012.0,1,PhD,Together,,,,
7349,51,9722.0,1,Basic,Together,,,,
8799,40,38175.0,1,PhD,Married,,,,
1351,68,58656.0,1,Master,Together,,,,
1045,59,52117.0,1,Graduation,Together,,,,
7732,46,64813.0,1,Graduation,Married,,,,
8070,51,54222.0,1,PhD,Married,,,,
477,38,83512.0,0,Graduation,Married,,,,
7832,65,77520.0,1,Master,Married,,,,
2202,46,41154.0,1,Graduation,Together,,,,
7396,58,80398.0,0,Graduation,Married,,,,
4055,32,18746.0,1,Basic,Single,,,,
10340,40,35196.0,1,Graduation,Together,,,,
10091,68,60230.0,1,Graduation,Single,,,,
7629,47,22108.0,2,Graduation,Married,,,,
10640,50,44392.0,2,Graduation,Together,,,,
3498,48,55424.0,1,PhD,Married,,,,
6742,45,17688.0,1,Graduation,Married,,,,
1172,41,92491.0,0,PhD,Married,,,,
569,33,90273.0,0,Graduation,Single,,,,
4686,62,82571.0,0,PhD,Widow,,,,
1381,42,38513.0,1,PhD,Single,,,,
2634,45,16653.0,1,Master,Single,,,,
10905,69,42586.0,2,Graduation,Together,,,,
1744,59,23529.0,1,Basic,Single,,,,
1000,63,74881.0,2,Master,Together,,,,
3828,73,71107.0,1,Graduation,Married,,,,
8605,60,46910.0,2,PhD,Together,,,,
10304,65,18690.0,0,Graduation,Married,,,,
4351,69,37244.0,2,Graduation,Divorced,,,,
10129,58,82427.0,0,Graduation,Together,,,,
2499,66,75342.0,1,2n Cycle,Single,,,,
10092,70,70044.0,1,Graduation,Divorced,,,,
7500,57,79146.0,2,Graduation,Single,,,,
5796,61,77437.0,0,Graduation,Married,,,,
10556,65,54984.0,1,Graduation,Married,,,,
1064,53,42403.0,1,PhD,Married,,,,
48,60,55761.0,1,Graduation,Together,,,,
7610,41,37292.0,1,Graduation,Together,,,,
263,79,45576.0,0,PhD,Single,,,,
10814,77,70321.0,0,Graduation,Together,,,,
9710,55,58086.0,1,PhD,Divorced,,,,
9292,72,81795.0,0,Graduation,Married,,,,
10250,77,28389.0,0,Basic,Together,,,,
7881,78,66835.0,0,Master,Married,,,,
5847,55,69901.0,1,Graduation,Divorced,,,,
737,75,80360.0,0,PhD,Married,,,,
3571,63,63342.0,1,PhD,Together,,,,
7807,50,44989.0,1,Graduation,Married,,,,
3878,44,31859.0,1,2n Cycle,Single,,,,
5092,75,51569.0,1,PhD,Widow,,,,
2154,53,30372.0,2,Graduation,Widow,,,,
5394,45,16014.0,2,Basic,Single,,,,
3798,56,41120.0,2,Graduation,Married,,,,
3524,53,39763.0,1,Master,Single,,,,
5247,69,38725.0,2,PhD,Married,,,,
5883,52,77981.0,1,Graduation,Married,,,,
